Cod_Barra;PLU;Nombre;Ventas_Total
"326";"326";"SANDWICH BAGEL CHAMPIÑON QUESO CREMA PESTO 220 GRS";"94"
"60541";"60541";"GALLETON AVENA PASAS Y NUECES";"557"
"22156";"22156";"GALLETON AVENA / FRUTOS ROJOS";"200"
"322";"322";"SANDWICH BAGEL QUESO DE CABRA PESTO TOMATE 220 GRS ";"80"
"9894";"9894";"CIABATTA RUSTICO  INTEGRAL KG";"352.298"
"550";"550";"CIABATTA RUSTICO INTGRAL ENV 400 GR";"97"
"7802920009612";"800007931";"PACK X 6 LECHE SEMI DESCREMADA ";"4"
"7802920008325";"800007785";"PACK 3 LECHE CAPPUCCINO COLUN 330ML";"1"
"7802920801872";"11800";"PACK 6 LECHE ENTERA COLUN 200ML";"19"
"7802920009513";"800007935";"PACK X 3 LECHE CON CHC LIGHT 330ML";"1"
"180";"180";"PIZZA SALAME PEPPERONI 630 GRS APROX";"47"
"6945";"6945";"PIZZA CUATRO QUESOS 620 GRS APROX";"20"
"254";"254";"PIZZA POLLO BBQ 630 GRS APROX";"37"
"182";"182";"PIZZA VEGETARIANA 630 GRS APROX";"28"
"13490";"13490";"PIZZA CAMARON QUESO 660 GRS APROX";"60"
"7802920009674";"80033";"PACK 6 LECHE CHOC COLUN S/LACTOSA 200ML ";"9"
"7802920106120";"80022";"PACK 6 LECHE VAINILLA COLUN 220ML";"7"
"7802920011615";"80098";"PACK 6 LECHE CHOCOLATE ORIGEN COLUN 220ML";"27"
"7802900003500";"80065";"PACK X 6 LECHE COOKIES SOPROLE 220ML";"1"
"7802920759166";"80094";"PACK 6 LECHE FRUTILLA COLUN 220ML";"17"
"6944";"6944";"PIZZA HAWAIANA 615 GRS APROX";"23"
"6947";"6947";"PASTA LASAÑA DE SALMON Y ESPINACA 2 PORCIONES 800 GRS APROX";"21"
"7802900197070";"9987";" LECHE CHOCO ZERO LACTO 200 ML";"7"
"30381";"30381";"POSTRE PANNA COTTA CON COCO Y MANGO 190 GRS APROX";"15"
"30380";"30380";"POSTRE ARROZ CON LECHE 230 GRS APROX";"10"
"30419";"30419";"POSTRE SEMOLA CON SALSA DE MARACUYA 190 GRS APROX";"25"
"30435";"30435";"POSTRE PANNA COTTA CON FRAMBUESA 190 GRS APROX";"29"
"6996";"6996";"PLATO CHILENO PASTEL DE CHOCLO 2 PORCIONES 800 GRS APROX";"29"
"30394";"30394";"SANDWICH PAN DE CERVEZA JAMON SERRANO 240 GRS APROX";"13"
"30412";"30412";"PASTA LASAÑA BOLOÑESA HALOPACK 400 GRS APROX";"39"
"30438";"30438";"SANDWICH PAN DE CERVEZA SALMON AHUMADO EN FRIO 240 GRS APROX";"25"
"6974";"6974";"PLATO INTER. ALBONDIGAS ATOMATADAS CON POLENTA CREMOSA 350 GRS APROX";"14"
"30422";"30422";"HAMBURGUESA PAN DE CERVEZA 370 GRS APROX";"44"
"30414";"30414";"PLATO CHILENO PASTEL DE CHOCLO HALOPACK 400 GRS APROX";"21"
"30395";"30395";"PLATO CHILENO CARNE MECHADA CON PAST. DE CHOCLO 360 GRS APROX";"49"
"30704";"30704";"PLATO INTER. AJI DE GALLINA CON ARROZ 360 GRS APROX";"36"
"30372";"30372";"PLATO INTER. POLLO CON SALSA DE CHAMPIÑONES Y PURE 350 GRS APROX";"37"
"30186";"30186";"TORTA PINA 19 CM";"8"
"917";"917";"PAN HAMBURGUESA FABR PROPIA";"182.68300000000002"
"30371";"30371";"PLATO INTER. POLLO CON SALSA CUATRO QUESOS Y PAPAS ASADAS 350 GRS APROX";"31"
"22021";"22021";"POSTRE PIE FRAMBUESA 145 GR APRO";"15"
"22136";"22136";"KUCHEN DE ARANDANO";"34"
"7902";"7902";"PASTA LASAÑA VEGETARIANA 2 PORCIONES 800 GRS APROX";"13"
"90123";"90123";"POSTRE PAI LIMON 145 GR APROX";"16"
"94156";"94156";"POSTRE PIE MARACUYA 145 APROX ";"14"
"22050";"22050";"PIE DE LIMON ENTERO pst";"96"
"22085";"22085";"KUCHEN DE FRAMBUESA";"175"
"22115";"22115";"PASTEL FIESTA VALDIVIANA IND.";"20"
"6946";"6946";"PASTA LASAÑA BOLOÑESA 2 PORCIONES 800 GRS APROX";"37"
"22041";"22041";"MENDOCINOS pst";"259"
"30480";"30480";"GOHAN CHAMPIÑON 450 GRS APROX";"87"
"30486";"30486";"GOHAN ACEVICHADO 450 GRS APROX";"286"
"30428";"30428";"GOHAN POLLO TERIYAKI 450 GRS APROX";"811"
"30434";"30434";"GOHAN SALMON 450 GRS APROX";"291"
"30488";"30488";"GOHAN CAMARON 450 GRS APROX";"276"
"22258";"22258";"PASTEL FLOR DE LOTO IND.";"45"
