Cod_Barra;PLU;Nombre;Ventas_Total
"7804454001261";"5011717";"VINO CASA SILVA COLECCION MERLOT 750ML";"22"
"8410113561282";"5011960";"VINO MIGUEL TORRES GRAN RSVA MERLOT 750CC";"15"
"7804320119434";"5012370";"VINO CONO SUR BIC CARMERE 750CC ";"21"
"7804444001196";"778431271";"VINO J BOUCHON RSVA CARMENERE 750ML";"10"
"7804444001349";"778431273";"VINO J.BOUCHON RSVA MALBEC 750 ML";"5"
"7804668160075";"778431863";"SIDRA PATAGONIA DEMI SEC 330CC";"15"
"7804320462004";"778432022";"VINO CONO SUR BIC MERLOT 750CC";"29"
"7804320306322";"778432096";"VINO ADOBE RESERV S/BLANC 750ML";"19"
"7804320731629";"778432444";"SANGRIA CLOS DE PIRQUE 1.5 LT TPK";"32"
"7804319009012";"778432523";"VINO SANTA EMA GRAN RSVA MERLOT 750CC";"49"
"7808729601187";"778432527";"VINO CASAS PATRONALES CARM RSVA 750CC";"357"
"7802940730701";"778432529";"VINO REQ TORO DE PIEDRA GR RSVA CAB/SAUV 750CC";"119"
"7804444001172";"778432531";"VINO J BOUCHON RSVA CAV SAU 750CC";"15"
"715126000727";"778432592";"VINO MONTES ALPHA SPECIAL CUVEE C/SAU 750CC";"5"
"715126600019";"778432595";"VINO MONTES LIM SELCC PINOT NOIR 750CC";"23"
"7804303321236";"778432597";"VINO MONTES LIM SELCC CAB/CARM 750CC";"43"
"7804320746555";"778432606";"VINO CASILLERO DEL DIABLO RED BLEND 750CC";"8"
"715126000123";"778432633";"VINO MONTES ALPHA CHARDONNAY 750CC";"3"
"715126900195";"778432636";"VINO MONTES ALPHA CARMENERE 750CC";"17"
"715126000130";"778432638";"VINO MONTES ALPHA MERLOT 750CC";"5"
"715126000000";"778432640";"VINO MONTES TWINS 750CC";"3"
"715126011228";"778432642";"VINO MONTES CLASSIC CHARDONNAY 750CC";"24"
"715126000017";"778432645";"VINO MONTES CLASSIC CAB/SAU 750CC";"14"
"7804340905710";"778432810";"VINO ORGANICO TARAPACA GRAN RSVA 750CC";"12"
"7804335004589";"778433138";"VINO FRIDA KAHLO GRAN RSVA CARMENERE 750CC";"26"
"7808704700966";"778433169";"ESPUMANTE MISIONES MOSCATO 750CC";"196"
"793969792740";"778433321";"SIDRA DE MANZANA TIERRA NEGRA 750 ML";"55"
"7808729601194";"778433329";"VINO CASAS PATRONALES MERLOT RSVA 750CC";"61"
"7804665830001";"778433533";"VINO DESALCOHOLIZADO SINZERO CAB/SAU 750CC ";"6"
"7804444001202";"778433638";"VINO J BOUCHON RSVA SAU/BLANC 750CC";"9"
"7804320520780";"778433695";"VINO CLOS DE PIRQUE MOSCATEL 2LTS TTA";"45"
"7808729601729";"778433738";"VINO CASAS PATRONALES GRAN RSVA SYRAH 750CC";"54"
"7804315008835";"778434386";"VINO PINOT MERLOT 750CC";"51"
"7804668160013";"800000075";"SIDRA DELLA CHA MANZANA LIMONA 750 CC";"17"
"7804454005771";"800001197";"VINO DONA DOMINGA BLACK RSVA CARMENERE 750CC";"233"
"7804454005795";"800001199";"VINO DONA DOMINGA BLACK RSVA SYRAH 750CC";"10"
"7804319004000";"800001288";"VINO SANTA EMA GRAN RSVA CAB SAU 750CC";"31"
"7804320750552";"800001643";"VINO DIABLO DARK BLACK 750CC";"23"
"7804314945629";"800001648";"VINO VIU MANENT SECRETO GRAN RVA MALBEC 750CC";"12"
"7804600778917";"800001819";"VINO OVEJA NEGRA GRAN RSVA CARMENERE 750 CC";"11"
"7808704701031";"800002037";"VINO MISIONES GRAN RSVA BLACK CAB SAU 750CC";"11"
"7804320753317";"800002161";"VINO LATE HARVEST ROSE  375 CC";"56"
"8410023016315";"800002249";"CAVA VILARNAU ROSE BRUT RSVA 750 CC";"3"
"8410113008923";"800002325";"VINO LAS MULAS MERLOT 750 CC";"42"
"7804643650058";"800002488";"SIDRA QUEBRADA DEL CHUCAO BRUT NV 750 CC";"4"
"7804300151829";"800002515";"COCTEL GATO SEL DULCE TINTO BOTELLON 1.5 LTS";"52"
"7804619040265";"800002628";"VINO VERAMONTE GRAN RSVA CAB SAUV 750 CC";"3"
"7804620040223";"800002631";"VINO PREMIUM PRIMUS CAB SAUV 750 CC";"10"
"7804668160044";"800002966";"SIDRA DELLA CHA ROSE 750 CC";"57"
"7804340902825";"800003009";"VINO LEON DE TARAPACA SYRAH 750CC";"7"
"7802940001801";"800003079";"VINO REQ TORO DE PIEDRA GR RSVA CHARDONNAY 750CC";"28"
"7802940002556";"800003082";"VINO REQ TORO DE PIEDRA LATE HARVEST 375CC";"13"
"7802940038418";"800003336";"VINO REQ TORO DE PIEDRA GR RSVA CARIGNAN 750CC";"49"
"7802940016706";"800003338";"VINO REQ TORO DE PIEDRA GR RSVA MERLOT 750CC";"83"
"7808704701123";"800003671";"VINO LATE HARVEST MISIONES DE RENGO 750 ML";"41"
"8410113072207";"800004042";"VINO LOCO DE PIEDRA RSVA CAB SAUV 750 CC";"8"
"7804454001278";"800004128";"VINO CASA SILVA COLECCION CHARDONNAY 750CC";"27"
