Cod_Barra;PLU;Nombre;Ventas_Total
"7501058715258";"800005469";"AMBIENTAL AIRWICK PURE SUAVIDAD ALGODON 250CC";"8"
"7702425810976";"800005537";"TOALLA PAPEL SCOTT X1 DURAMAX";"5"
"7790520997746";"800005657";"AMBIENTAL AUTOM GLADE LAV/VAIN+ REP 175GRS";"2"
"7805050583595";"800005741";"RAID ELECTR 45 N APARATO+REP";"4"
"7805040004697";"800005767";"TRAPERO HUMEDO VIRGINIA MANZ 10 UNDS";"72"
"7805000322007";"800006020";"LAVALOZAS QUIX 1200 ML";"99"
"7804655191068";"800006053";"ESPONJA TEFLON DOÑA GABY 3UNDS";"13"
"7804676650032";"800006056";"PAPEL ALUMINIO DOÑA GABY 30 MTS";"19"
"7804676651510";"800006175";"TOALLA PAPEL BLANCO DEL SUR DH 50 MTS ";"223"
"7804655191150";"800006181";"GUANTES DOÑA GABY CONVENIENTES TALLA M";"67"
"7804676651497";"800006184";"PAPEL HIGIENICO BLANCO DEL SUR 80 MTS X1";"399"
"7804676651534";"800006186";"ESCOBILLA DE CALZADO DOÑA GABY COLA DE CAB";"9"
"7804655192089";"800006281";"LAVALOZAS PREMIUM DOÑA GABY DOSIF EUCAL 550 ML";"32"
"7805020010052";"800006295";"ABRILLANTADOR EXCELL LAVANDA 900 ML";"1"
"7804655190405";"800006314";"PAPEL HIGIENICO BLANCO DEL SUR 50 MTS X4";"284"
"7806500752134";"800006410";"PANAL BABYSEC SUPER PREMIUM XG 14 UNI.";"2"
"7804655190757";"800006451";"ESPONJA ACERO DOÑA GABY INOX 1 UNDS";"33"
"7805020001296";"800006496";"ABRILLANTADOR EXCELL FRUTOS DEL BOSQUE 900 ML";"1"
"7804676652234";"800006567";"ENCAPSULADOR MALOS OLORES PRIN GATILLO 250 ML";"11"
"7806500406884";"800006730";"TOALLA NOVA CLASICA 3 ROLLOS";"455"
"7804655190702";"800006742";"ESPONJA LISA DOÑA GABY AGRASIVA 4X2";"39"
"7804655192065";"800006856";"SERVILLETAS BLANCO DEL SUR 200 UNDS";"113"
"7804676651701";"800006858";"SERVILLETAS BLANCO DEL SUR PREMIUM D/H 150U";"28"
"7804655192072";"800006880";"LAVALOZAS PREMIUM DOÑA GABY DOSIF LIMON 550 ML";"10"
"7804676652357";"800007195";"AMBIENTAL DOÑA GABY AMB MAGICOS PUREZA 320 ML";"22"
"7804676652364";"800007197";"AMBIENTAL DOÑA GABY AMB MAGICOS AMANECER 320 ML";"4"
"7500435254953";"800007294";"DETERGENTE ARIEL REGULAR 700G";"97"
"7751493004824";"800007461";"TOALLA PAPEL SCOTT 2 ROLLOS 23 MTS";"161"
"7804655192225";"800007554";"LUSTRAMUEBLES DOÑA GABY VAINILLA GATILLO 500ML";"4"
"7806500963561";"800007747";"TOALLA HIGUENICA COTIDIAN LADY MAXI 28UN";"4"
"7805025694301";"800007925";"LIMPIADOR CLOROX ANTIHONGOS 500ML ";"49"
"7790520995438";"800007927";"DESINFEC LYSOFORM MULTISUPERFICIE 500ML";"22"
"7791290795617";"800007966";"LIMPIADOR CIF VIDRIOS Y MULTIUSO 500 ML";"38"
"7804676652395";"800008071";"AMBIENTAL DOÑA GABY AMB MAGICOS FELICIDAD 320 ML";"6"
"7804676652609";"800008073";"ENCAPSULADOR OLORES DOÑA GABY AUTO 250 ML";"19"
"7804676652562";"800008075";"ENCAPSULADOR OLORES DOÑA GABY COCINA 250 ML";"16"
"7804676652593";"800008077";"ENCAPSULADOR OLORES DOÑA GABY LIVING 250 ML";"17"
"7806810014144";"800008218";"PANO MULTIUSO TRAD 3 UNI VIRUTEX";"91"
"7805040005687";"800008261";"LIMPIADOR IGENIX CLORO/GEL TRADICIONAL 900ML";"28"
"7806810003025";"800008263";"ESPONJA ACERO VIRUTEX CLASICA GRANDE";"63"
"7806810003612";"800008265";"ESPONJA VIRUTEX PLASTICA MULTIUSO SPUNITA X 1 UN";"36"
"7805040005045";"800008267";"LIMPIADOR DESINF PISO IGENIX MANZ 900 ML ";"5"
"7805040004864";"800008269";"LIMPIADOR DESINF PISO IGENIX VAINILLA 900 ML ";"16"
"7805040000651";"800008271";"LUSTRAMUEBLES VIRGINIA NARANJA 360 CC AEROS";"7"
"7791130003582";"800008274";"PASTILLA WC HARPIC PINO 20 GRS ";"20"
"7702626218687";"800008277";"QUITAMANCHA VANISH R/BLANCA 100G POLVO DP";"33"
"7791130681384";"800008311";"LIMPIADOR BAÑO 500CC HARPIC";"9"
"7805040001849";"800008314";"ABRILLANTADOR PISO FLOTANTE VIRGINIA 400 GRS LAV";"10"
"7806810017992";"800008317";"BOLSA BASURA VIRUTEX 50 X 55 CM 20 UN BLANCA PRO ";"27"
"7804688170078";"800008332";"BOLSAS DE BASURA RITMO CLEAN 50 X 70";"99"
"7804688170092";"800008334";"BOLSAS DE BASURA RITMO CLEAN 80 X 110";"38"
"7805040001092";"800008337";"ABRILLANTADOR PISO FLOTANTE VIRGINIA 900 GRS LAV";"29"
"7702026177546";"800008368";"JABON INTIMO NOSOTRAS ALGODON 200 ML";"3"
"7805040004956";"800008380";"DETERGENTE LIQ IGENIX HIGIENIZANTE HIPOAL 3 LT";"24"
"7500435243612";"800008531";"SUAVIZANTE DOWNY BRISA DE VERANO 500 ML";"7"
"7804679590199";"800008569";"TOALLA PAPEL MAXIFORT ETIQ NEGRA 100 MTS ";"59"
"7751493011389";"800008627";"PAPEL HIGIENICO SCOTT 3 HJS 40 MTS X4 ROLLOS";"8"
"7501058743107";"2097";"BETUN LIQUIDO NUGGET BLANCO 60GR PCR";"1"
"7501058743145";"2099";"BETUN LIQUIDO NUGGET CAFE 60GR pcr";"5"
"7500435150682";"2110";"PANAL PAMPERS PREMIUM CARE M X 20";"13"
"7702626302966";"2227";"BETUN PARA ZAPATOS NUGGET NEGRO 65GR PCR";"17"
"7790520002266";"2337";"INSECTICIDA RAID MAX MATA ARANAS 235 CC";"36"
"8690570538168";"2388";"AMBIENTAL AIRWICK PURE BRISA REFRESCANTE 250CC";"11"
"7793253025601";"2499";"LIMPIADOR POETT PRIMAVERA 900ML";"68"
"7794626011177";"2519";"PANAL ADULTO PLENITUD G/XG";"7"
"7801875069351";"2638";"BOLSA DE BASURA SUPERIOR 50X70";"452"
"7702026180959";"2718";"TOALLA HIG NOSOTRAS NORMAL S/ALAS X10 SUAVE";"37"
"7702026180287";"2726";"TOALLA HIG NOSOTRAS NOCTURNA SUAVE 8 U";"49"
"7805000322014";"2857";"LAVALOZAS QUIX 750 CC ABT";"253"
"7804920012166";"7045";"JABON LIQ BALLERINA YOG ARANDANOS 750 ML DP";"38"
"7805025692079";"26054";"VELAS LUMINOSA GIGANTE 4 UND abt";"86"
"7805040003430";"26070";"DESODORANTE AMB AROM REPUESTO VAINI/CANELA 250 CC";"7"
"7805040313003";"26127";"LUSTRAMUEBLE VIRGINIA TRADICIONAL 250 CC";"20"
"7805045001622";"26149";"SUAVIZANTE POPEYE HIPOAL 1 LT DPACK";"30"
"7805080100021";"26178";"CLORO CONCENTRADO CLORINDA 1000CC ABT";"119"
"7805080140027";"26180";"ESCOBILLON CLORINDA MEDIANOS";"10"
"7806500221128";"26227";"SERVILLETA ELITE COCTEL 50 UNDS";"581"
"7806810000529";"26354";"GUANTES VIRUTEX GRANDE L 9";"37"
"7806810002073";"26359";"MAGO PADS VIRUTEX SIN JABON X 12 UNDS";"17"
"7806810010085";"26363";"PLUMERO PVC VIRUTEX ELECTROESTATICO ";"5"
"7806810014007";"26375";"TRAPERO SIMPLE VIRUTEX  50 X 70";"92"
"7806810002004";"26384";"LANA FINA DE OLLA VIRUTEX  X6";"24"
"7806810800440";"26392";"BOLSAS DE BASURA VIRUTEX BIOROLLO 70X90 CM";"71"
"7509546683799";"26435";"PASTA DENTAL COLGATE TOTAL 12 CARBON 90 GRS";"27"
"7806500225522";"26628";"SERVILLETA ELITE MESA 50 UNDS 33X33CMS";"350"
"7805000313715";"26726";"DETERGENTE OMO MATIC BOLSA 800 GRS";"149"
"7805040313027";"26736";"LUSTRAMUEBLES VIRGINIA LAVANDA 250 CC";"12"
"7790520013729";"26793";"REPUESTO GLADE MANZ/CANELA 2 UNDS";"2"
"7790520002327";"26846";"INSECTICIDA RAID S/OLOR 235 ML M/M";"14"
"7809604028464";"26976";"PROTEC.DIARIOS KOTEX 40 UNDS";"61"
"7806500731177";"27832";"TOALLITAS HUMEDAS BABYSEC PREMIUM 45 UND";"312"
"7805010001527";"27845";"CERA NUGGET TIERRA COLOR 340 CC";"14"
"7790520024527";"27849";"PASTILLA WC LYSOFORM X 2 UNDS";"40"
"7805040001108";"27870";"LIMPIADOR PISO FLOTANTE VIRGINIA 900 ML LV";"22"
"7809604012258";"27874";"KOTEX ULTRAFINA NOCTURNA X 15 UNDS";"60"
"7791130003544";"29116";"PASTILLA WC HARPIC LAVANDA 20 GRS ";"37"
"29142";"29142";"ABRILLANTADOR PISO FLOTANTE VIRGINIA 400 GRS LAV";"1"
"7790520002273";"29156";"INSECTICIDA RAID CASA Y JARDIN 235 GRS";"28"
"7891035040276";"29163";"JABON VANISH ROPA BLANCA 75 GRS";"27"
"7790520013705";"29183";"REPUESTO GLADE VAINILLA 2 UNDS";"3"
"7805010001558";"29188";"CERA NUGGET INCOLORA 340 CC";"17"
"7805010000445";"30006";"AIR WICK ELECTRICO VAINILLA";"1"
"7805045000144";"30057";"JABON DE LAVAR LIQUI POPEYE HIPOAL 1 LTS";"45"
"7805080695091";"30083";"CLORINDA GEL MENTA 900ML";"91"
"7805040000781";"30093";"CLORO/GEL IGENIX EUCALIPTUS 900 ML ";"39"
"7806810004145";"30131";"ESPONJA VIRUTEX ACANALADA  X3";"189"
"7791130007122";"30157";"LIMPIADOR MULTIUSO GLASSEX 500 GRS GATILLO";"6"
"7805010003590";"30176";"LIMPIAVIDRIOS GLASSEX 420 ML REC";"23"
"030772000922";"30181";"LAVALOZA DAWN BLUE ORIGINAL 458 ML";"15"
"7806500966036";"30319";"TAMPONES LADYSOFT SUPER PLUS 8 UND";"29"
"7804920230232";"30581";"JABON LIQ BALLERINA AVENA Y ALM 750CC DP";"50"
"7806810002721";"30604";"ESPONJA ACANALADA VIRUTEX GRANDE CLASICA A/BACTER";"74"
"5060033823682";"32540";"LIMPIADOR THE PINK STUFF MULTIUSO 750 ML";"8"
"5060033820681";"32542";"LIMPIADOR THE PINK STUFF INODORO ANTISARRO 750 ML";"5"
"5060033821138";"32544";"LAVALOZA THE PINK STUFF WASH UP SPRAY 500ML";"3"
"5060033821114";"32546";"PASTA LIMPIADOR THE PINK STUFF  MULTIUSO 850 G";"3"
"5060033820148";"32548";"QUITAMANCHAS THE PINK STUFF POLVO COLORES 1KG";"1"
"5060033823453";"32550";"ESPONJA THE PINK STUFF DUAL SQEEZY UND";"10"
"7891024123027";"300153";"PASTA COLGATE LUMINOUS WHITE 90 GR";"62"
"7790520031914";"300601";"CERA BLEM LIQUIDA INCOLORA CERAMICO 750 ML";"1"
"7801875150257";"301127";"PAPEL ALUMINIO ALUFOIL 7.5M";"106"
"7790520012524";"303355";"MR. MUSCULO CITRUS CREMA 450 GR";"6"
"7806810000567";"303389";"GUANTES VIRUTEX CONVENIENTE PEQUENOS";"17"
"7891035040191";"5011068";"JABON VANISH ROPA COLOR 75GRS";"23"
"7790520014177";"5011725";"DESINF AREO ORIGINAL LYSOFORM 360ML";"43"
"7791290007024";"778431747";"DETERGENTE OMO MATIC LIQUIDO ULTRA 3 LT DP";"26"
"7500435113601";"778432112";"PANAL PAMPERS PREMIUM CARE XG X 16";"7"
"7805010003613";"778432514";"PACK AIRWICK APARATO + 250 ML RPSTO";"5"
"7790520019851";"778433124";"DESOD AMB GLADE MINI GEL LAV 70G";"37"
"7806810800433";"778433323";"BOLSAS DE BASURA VIRUTEX BIOROLLO 50X70 CM";"145"
"7702626214948";"778433775";"QUITAMANCHA VANISH LIQUIDO BCO 450 ML";"16"
"7790520988331";"778433994";"AMBIENTAL GLADE ELECTR VAINILLA + REP";"5"
"7500435195485";"778434173";"DETERGENTE ARIEL 400 GRS ";"80"
"7790520991539";"778434205";"INSECTICIDA BAYGON MOSCAS Y MOSQUITOS 420CC";"17"
"7790520990884";"778434468";"DESOD AMB GLADE MINI GEL PLACER FLORAL 70G";"72"
"7790520019868";"800000025";"DESOD AMB GLADE MINI GEL LIM REFR 70G";"23"
"7805040004451";"800001248";"TRAPERO HUMEDO VIRGINIA 10 UNDS";"69"
"8696630142825";"800001375";"AMBIENTAL RECARGA WINNEX LAGO Y MONTAÑA 250CC";"15"
"8696630142856";"800001377";"AMBIENTAL RECARGA WINNEX MANZANA CANELA 250CC";"1"
"7806500752059";"800001592";"PANAL BABYSEC SUPER PREMIUM G 18 UNI.";"6"
"025700712008";"800001748";"BOL. ZIPLOC SANDWICH 15 UNI.";"21"
"7891150067707";"800002122";"DETERG OMO LIQ P/DILUIR 500 CC RECARGA";"267"
"8696630142788";"800002396";"AMBIENTAL RECARGA WINNEX ANTITABACO 250CC";"19"
"030772155356";"800002466";"DETERGENTE LAVAVAJILLAS CASCADE PLAT ACT 12U";"15"
"7806500752233";"800002470";"PANAL BABYSEC SUPER PREMIUM XXG 14 UNI.";"12"
"7790520993045";"800002648";"LIMPIADOR BLEM PISO FLOTANTE Y PLASTICO 800 ML";"9"
"7806500409601";"800002766";"TOALLA ELITE MAXWIPES 50 HJS X 1";"32"
"0012345678288";"800002972";"REMOVEDOR DE MANCHAS R/COLOR WINNEX POTE";"7"
"7500435182225";"800003055";"DETERGENTE LIQ.1.8 LTS. ARIEL DOWNY";"42"
"7806500224648";"800003355";"SERVILLETA NAVIDAD ELITE DECO 20UN";"1"
"4008455548418";"800003481";"DR BECKMANN NEGROS INTENSOS 8UND";"13"
"4008455423913";"800003483";"LIMPIA ACERO INOX DR BECKMANN 250CC ";"13"
"4008455425412";"800003485";"BLANQUEADOR SUPER BLANCO DR BECKMANN 240GRS";"18"
"4008455446318";"800003488";"LIMPIA ALFOMBRAS DR BECKMANN 650CC ";"17"
"4008455476018";"800003490";"LIMPIADOR ANTI CAL ELECTR DR BECKMANN 250CC ";"6"
"7801875001320";"800003571";"BOLSA DE BASURA CLEAN 70X90";"122"
"7793253004248";"800003607";"AMBIENTAL POETT FLORES DE PRIMAVERA 360CC";"35"
"7793253004279";"800003713";"AMBIENTAL POETT SOLO PARA TI 360 ML";"36"
"606110077385";"800003835";"DETERGENTE EN LAMINAS CHISPEZA 120 GRS";"28"
"6920354824395";"800003898";"PASTA COLGATE NATURAL CARBON 90 GR";"17"
"7806500799146";"800004680";"PANAL BABYSEC VOY SOLITO XG/XXG 18 UNI.";"3"
"7805040001832";"800005030";"LIMPIADOR IGENIX CLORO/GEL FLORAL 900ML";"28"
"7791290794245";"800005332";"CIF CREMA MULTIUSO LIMON 750 GRS";"144"
"5997321750118";"800005468";"AMBIENTAL AIRWICK PURE FLORES MAGN 250CC";"6"
"7501058716552";"800005470";"LIMPIADOR DESINF.HARPIC EXTRA FUERTE 200 ML";"18"
"7790520025494";"800005574";"INSECTICIDA BAYGON TODO INSECTO 360CC";"3"
"7805025697760";"800005728";"LIMPIADOR POETT FRESCURA CITRICA 900ML";"49"
"7790520989963";"800005742";"BOLSAS ZIPLOC GRANDES 10 UNDS";"48"
"7500435237215";"800005845";"DETERGENTE ARIEL DOWNY 700G";"99"
"7501058750945";"800006052";"LIMPIAINODOR0 HARPIC XT FUERTE PATO 750CC";"10"
"7804655190634";"800006055";"TRAPERO SIMPLE C/OJAL DOÑA GABY 50X40";"6"
"7804676650872";"800006058";"BOLSAS HERMETICAS DOÑA GABY 20X20.5 CM";"65"
"7804655191143";"800006180";"GUANTES DOÑA GABY CONVENIENTES TALLA S";"60"
"7804655191167";"800006182";"GUANTES DOÑA GABY CONVENIENTES TALLA L";"25"
"7804655192492";"800006185";"PINZAS BAMBU DOÑA GABY GIGANTES 24U";"22"
"7702250141108";"800006222";"ESCOBILLON DOÑA GABY PISOS FLOTANTES";"4"
"7804676650827";"800006283";"ESPONJA DORADA DOÑA GABY CON MANGO UNID";"28"
"7804655192027";"800006313";"TOALLA PAPEL BLANCO DEL SUR DH 100 MTS X1";"364"
"7791290795761";"800006396";"DETERGENTE OMO BICARBONATO BLS 2.7 KG";"32"
"7804676650858";"800006448";"TRAPERO HUMEDO DOÑA GABY LAVANDA X10";"116"
"7806500241430";"800006462";"SERVILLETA NOVA CLASICA 150 UNDS";"359"
"7804676651718";"800006565";"SERVILLETAS BLANCO DEL SUR 50 UNDS";"104"
"7790990003657";"800006644";"LAVALOZA MAGISTRAL 300 ML";"102"
"7806500406877";"800006731";"TOALLA PAPEL NOVA CLASICA 1 ROLLO 12 MTS";"304"
"070612001085";"800006747";"ESPUMA RENOVADOR KIT 360 CC ";"1"
"7804676651640";"800006857";"SERVILLETAS COCTEL BLANCO DEL SUR 50 UNDS";"201"
"7804676651671";"800006859";"PAPEL HIGIENICO BLANCO DEL SUR INST 500 MTS";"5"
"7702626218670";"800006907";"QUITAMANCHA VANISH R/COLOR 100G POLVO DP";"9"
"7804676652388";"800007196";"AMBIENTAL DOÑA GABY AMB MAGICOS FRESCURA 320 ML";"8"
"7702250181593";"800007264";"ESCOBILLON DOÑA GABY ECOLOGICO";"3"
"7506195143872";"800007450";"SUAVIZANTE DOWNY FRESCOR DE PRIMAVERA 500 ML";"19"
"7804655192218";"800007553";"LUSTRAMUEBLES DOÑA GABY LAVANDA GATILLO 500ML";"6"
"6902088976564";"800007706";"DETERG DRIVE LIQ EXPERT BOTELLA 1.8 LTS";"20"
"7804609730404";"800007922";"LIMPIA VIDRIOS Y MULTIUSO WYN 750 C/GAT";"17"
"7791130963305";"800007926";"LIMPIADOR BAÑO 500CC HARPIC";"5"
"7791290789906";"800007928";"LIMPIADOR CIF EXPERT BAÑO 500 ML";"34"
"7805000182229";"800008070";"DETERGENTE OMO ALOE LIQUIDO ULTRA 3 LT DP";"15"
"7804676652371";"800008072";"AMBIENTAL DOÑA GABY AMB MAGICOS VERANO 320 ML";"9"
"7804676652579";"800008074";"ENCAPSULADOR OLORES DOÑA GABY BAÑO 250 ML";"13"
"7804676652586";"800008076";"ENCAPSULADOR OLORES DOÑA GABY DORMITORIO 250 ML";"20"
"7804676652548";"800008078";"PAPEL HIGIENICO BLANCO DEL SUR H/S 50 MTS X2";"241"
"7501058715784";"800008260";"AMBIENTAL AIRWICK PURE CITRICO MEDIT 250CC";"5"
"7806810004411";"800008262";"ESPONJA ABRASIVA FIBRA BONOBRIL X3 UN CLASICA VIRU";"16"
